idpig,group,pen,testlng,line,diet,sex,onwt,onage,offage,offwt,offlma,offbf,adg,mwt,adfiq,idsire,iddam,gen,par,fe,fcr,onwtdev,offwtdev,onagedev,adgdev,bfdev,mwtdev,adgdev1,bfdev1,mwtdev1,onwtdev1,offwtdev1,onagedev1,adgdev2,bfdev2,mwtdev2,onwtdev2,offwtdev2,onagedev2,adgdev3,bfdev3,mwtdev3,onwtdev3,offwtdev3,onagedev3,adgdev4,bfdev4,mwtdev4,onwtdev4,offwtdev4,onagedev4,,rfi ADJUSTED,rfi1 adjust,rfi2 adjust,rfi3 adjust,rfi4 adjust,,rfi2
208005105,55,11,140,1,2,3,35.8276644,83,223,126.5306122,31.806388,28.448,0.662778036,26.49478153,2.550046249,107016901,107004308,8,2,0.259908242,3.8475117,-3.132335601,1.62061224,-15.08,0.002778036,6.008,-0.195218467,-0.207221964,13.208,-0.005218467,-4.172335601,8.53061224,-7,-0.097221964,13.208,-1.255218467,-14.1723356,8.53061224,-7,-0.207221964,9.398,-0.005218467,-4.172335601,8.53061224,-7,-0.097221964,9.398,-1.255218467,-14.1723356,8.53061224,-7,,0.14965936,0.22274466,0.34156566,0.26165576,0.38047676,,-1.649693589
208000106,55,1,140,2,1,2,35.37414966,96,236,117.0068027,37.612828,29.972,0.588797073,25.37260455,2.197122514,107013002,107000406,8,2,0.267985544,3.731544558,-3.58585034,-7.90319728,-2.08,-0.071202927,7.532,-1.31739545,-0.281202927,14.732,-1.12739545,-4.62585034,-0.99319728,6,-0.171202927,14.732,-2.37739545,-14.62585034,-0.99319728,6,-0.281202927,10.922,-1.12739545,-4.62585034,-0.99319728,6,-0.171202927,10.922,-2.37739545,-14.62585034,-0.99319728,6,,-0.30239555,-0.23883169,-0.15656219,-0.21135059,-0.12908109,,1.128508867
208000210,55,1,119,2,1,2,43.53741497,96,215,118.8208617,36.645088,25.654,0.649750289,27.26122457,2.792038672,107009502,107009711,8,2,0.232715361,4.297094932,4.577414966,-6.08913832,-2.08,-0.010249711,3.214,0.571224565,-0.220249712,10.414,0.761224565,3.537414966,0.82086168,6,-0.110249711,10.414,-0.488775435,-6.462585034,0.82086168,6,-0.220249712,6.604,0.761224565,3.537414966,0.82086168,6,-0.110249711,6.604,-0.488775435,-6.462585034,0.82086168,6,,0.159034144,0.222598004,0.304867504,0.250079104,0.332348604,,1.584104931
208000406,55,1,119,2,1,2,43.53741497,95,214,128.3446712,37.612828,20.574,0.677871989,27.6018601,2.427392763,107000504,107013003,8,2,0.279259294,3.580901415,4.577414966,3.4346712,-3.08,0.017871989,-1.866,0.9118601,-0.192128011,5.334,1.1018601,3.537414966,10.3446712,5,-0.082128011,5.334,-0.1481399,-6.462585034,10.3446712,5,-0.192128011,1.524,1.1018601,3.537414966,10.3446712,5,-0.082128011,1.524,-0.1481399,-6.462585034,10.3446712,5,,-0.212612752,-0.149048892,-0.066779392,-0.121567792,-0.039298292,,1.220042793
208000710,55,1,140,2,1,2,43.99092971,93,233,117.4603175,39.67734,18.796,0.532450317,27.62199686,1.937202038,107013002,107015210,8,2,0.274855336,3.638277552,5.030929705,-7.44968254,-5.08,-0.127549683,-3.644,0.931996858,-0.337549683,3.556,1.121996858,3.990929705,-0.53968254,3,-0.227549683,3.556,-0.128003142,-6.009070295,-0.53968254,3,-0.337549683,-0.254,1.121996858,3.990929705,-0.53968254,3,-0.227549683,-0.254,-0.128003142,-6.009070295,-0.53968254,3,,-0.386910419,-0.323346559,-0.241077059,-0.295865459,-0.213595959,,1.039798981
208000807,55,3,119,2,1,2,48.5260771,93,212,135.1473923,41.096692,27.178,0.737467595,29.65599293,2.654274202,107009502,107000506,8,2,0.277841526,3.599174011,9.566077098,10.23739229,-5.08,0.077467595,4.738,2.96599293,-0.132532405,11.938,3.15599293,8.526077098,17.14739229,3,-0.022532405,11.938,1.90599293,-1.473922902,17.14739229,3,-0.132532405,8.128,3.15599293,8.526077098,17.14739229,3,-0.022532405,8.128,1.90599293,-1.473922902,17.14739229,3,,-0.092714506,-0.029150646,0.053118854,-0.001669546,0.080599954,,1.335863924
208001007,55,3,140,2,1,2,37.18820862,93,233,129.7052154,35.548316,33.02,0.659468087,26.69083796,2.442175272,107001802,107013504,8,2,0.270033071,3.703250117,-1.771791383,4.79521542,-5.08,-0.000531913,10.58,0.000837955,-0.210531913,17.78,0.190837955,-2.811791383,11.70521542,3,-0.100531913,17.78,-1.059162045,-12.81179138,11.70521542,3,-0.210531913,13.97,0.190837955,-2.811791383,11.70521542,3,-0.100531913,13.97,-1.059162045,-12.81179138,11.70521542,3,,-0.13707555,-0.07351169,0.00875781,-0.04603059,0.03623891,,1.299483929
208001709,55,5,140,2,1,2,35.37414966,92,232,121.0884354,38.516052,17.272,0.595756194,26.1863136,1.830108341,107013502,107011907,8,2,0.325530561,3.071908204,-3.58585034,-3.82156463,-6.08,-0.064243806,-5.168,-0.503686397,-0.274243806,2.032,-0.313686397,-4.62585034,3.08843537,2,-0.164243806,2.032,-1.563686397,-14.62585034,3.08843537,2,-0.274243806,-1.778,-0.313686397,-4.62585034,3.08843537,2,-0.164243806,-1.778,-1.563686397,-14.62585034,3.08843537,2,,-0.622169818,-0.558605958,-0.476336458,-0.531124858,-0.448855358,,0.813767941
208002107,55,5,140,2,1,2,36.28117914,91,231,121.9954649,41.677336,21.336,0.585957384,26.31632016,2.085374679,107001601,107014907,8,2,0.280984223,3.558918679,-2.678820862,-2.91453515,-7.08,-0.074042616,-1.104,-0.373679844,-0.284042616,6.096,-0.183679844,-3.718820862,3.99546485,1,-0.174042616,6.096,-1.433679844,-13.71882086,3.99546485,1,-0.284042616,2.286,-0.183679844,-3.718820862,3.99546485,1,-0.174042616,2.286,-1.433679844,-13.71882086,3.99546485,1,,-0.399398264,-0.335834404,-0.253564904,-0.308353304,-0.226083804,,1.036284409
208002712,55,5,140,2,1,2,29.02494331,90,230,124.2630386,35.225736,32.258,0.644020766,25.27566908,2.201949402,107013502,107012903,8,2,0.29247755,3.419065838,-9.93505669,-0.64696145,-8.08,-0.015979234,9.818,-1.414330919,-0.225979234,17.018,-1.224330919,-10.97505669,6.26303855,0,-0.115979234,17.018,-2.474330919,-20.97505669,6.26303855,0,-0.225979234,13.208,-1.224330919,-10.97505669,6.26303855,0,-0.115979234,13.208,-2.474330919,-20.97505669,6.26303855,0,,-0.446704108,-0.383140248,-0.300870748,-0.355659148,-0.273389648,,0.987400825
208003106,55,7,140,2,1,2,37.18820862,90,230,117.0068027,30.580584,21.844,0.562498151,25.51737089,2.426175969,107013501,107011505,8,2,0.23184557,4.313215901,-1.771791383,-7.90319728,-8.08,-0.097501849,-0.596,-1.172629109,-0.307501849,6.604,-0.982629109,-2.811791383,-0.99319728,0,-0.197501849,6.604,-2.232629109,-12.81179138,-0.99319728,0,-0.307501849,2.794,-0.982629109,-2.811791383,-0.99319728,0,-0.197501849,2.794,-2.232629109,-12.81179138,-0.99319728,0,,0.273267001,0.336830861,0.419100361,0.364311961,0.446581461,,1.711658385
208003209,55,7,119,2,1,2,41.72335601,89,208,121.0884354,45.1612,26.416,0.690885694,27.10046775,2.484505045,107000504,107011507,8,2,0.278077799,3.596115922,2.763356009,-3.82156463,-9.08,0.030885694,3.976,0.410467754,-0.179114306,11.176,0.600467754,1.723356009,3.08843537,-1,-0.069114306,11.176,-0.649532246,-8.276643991,3.08843537,-1,-0.179114306,7.366,0.600467754,1.723356009,3.08843537,-1,-0.069114306,7.366,-0.649532246,-8.276643991,3.08843537,-1,,0.009253835,0.072817695,0.155087195,0.100298795,0.182568295,,1.438227179
208003607,55,7,140,2,1,2,37.18820862,89,229,137.414966,47.483776,22.352,0.698057799,27.946253,2.485101475,107001601,107001806,8,2,0.2808971,3.560022509,-1.771791383,12.50496599,-9.08,0.038057799,-0.088,1.256253,-0.171942201,7.112,1.446253,-2.811791383,19.41496599,-1,-0.061942201,7.112,0.196253,-12.81179138,19.41496599,-1,-0.171942201,3.302,1.446253,-2.811791383,19.41496599,-1,-0.061942201,3.302,0.196253,-12.81179138,19.41496599,-1,,0.101162247,0.164726107,0.246995607,0.192207207,0.274476707,,1.535558425
208003712,55,7,140,2,1,2,27.66439909,88,228,119.7278912,33.8709,28.956,0.636454656,24.86577658,2.464270244,107013502,107009905,8,2,0.258273076,3.871870869,-11.29560091,-5.18210884,-10.08,-0.023545344,6.516,-1.824223424,-0.233545344,13.716,-1.634223424,-12.33560091,1.72789116,-2,-0.123545344,13.716,-2.884223424,-22.33560091,1.72789116,-2,-0.233545344,9.906,-1.634223424,-12.33560091,1.72789116,-2,-0.123545344,9.906,-2.884223424,-22.33560091,1.72789116,-2,,0.196543016,0.260106876,0.342376376,0.287587976,0.369857476,,1.629043856
208003908,55,9,168,2,1,2,34.46712018,87,255,138.7755102,51.419252,38.608,0.571521405,26.28733609,2.676033494,107002301,107015203,8,2,0.213570348,4.682297936,-4.492879819,13.8655102,-11.08,-0.088478595,16.168,-0.402663908,-0.298478595,23.368,-0.212663908,-5.532879819,20.7755102,-3,-0.188478595,23.368,-1.462663908,-15.53287982,20.7755102,-3,-0.298478595,19.558,-0.212663908,-5.532879819,20.7755102,-3,-0.188478595,19.558,-1.462663908,-15.53287982,20.7755102,-3,,0.232345105,0.295908965,0.378178465,0.323390065,0.405659565,,1.675630138
208004012,55,9,168,2,1,2,28.57142857,87,255,124.7165533,47.548292,32.004,0.570012607,26.33842516,2.228878859,107002301,107011206,8,2,0.255739608,3.910227307,-10.38857143,-0.19344671,-11.08,-0.089987394,9.564,-0.351574843,-0.299987394,16.764,-0.161574843,-11.42857143,6.71655329,-3,-0.189987394,16.764,-1.411574843,-21.42857143,6.71655329,-3,-0.299987394,12.954,-0.161574843,-11.42857143,6.71655329,-3,-0.189987394,12.954,-1.411574843,-21.42857143,6.71655329,-3,,-0.042586905,0.020976955,0.103246455,0.048458055,0.130727555,,1.382332213
208005408,55,12,140,2,1,2,34.92063492,81,221,119.7278912,32.774128,33.02,0.603560948,25.59150768,2.368784401,107002301,107000808,8,2,0.254797755,3.924681357,-4.039365079,-5.18210884,-17.08,-0.056439052,10.58,-1.098492318,-0.266439052,17.78,-0.908492318,-5.079365079,1.72789116,-9,-0.156439052,17.78,-2.158492318,-15.07936508,1.72789116,-9,-0.266439052,13.97,-0.908492318,-5.079365079,1.72789116,-9,-0.156439052,13.97,-2.158492318,-15.07936508,1.72789116,-9,,-0.085663167,-0.022099307,0.060170193,0.005381793,0.087651293,,1.349205958
208005507,55,12,168,2,1,2,34.92063492,81,249,122.9024943,57.483756,17.78,0.486296435,27.09334201,1.991762599,107013501,107010208,8,2,0.244153814,4.09577874,-4.039365079,-2.00750567,-17.08,-0.173703565,-4.66,0.403342009,-0.383703565,2.54,0.593342009,-5.079365079,4.90249433,-9,-0.273703565,2.54,-0.656657991,-15.07936508,4.90249433,-9,-0.383703565,-1.27,0.593342009,-5.079365079,4.90249433,-9,-0.273703565,-1.27,-0.656657991,-15.07936508,4.90249433,-9,,-0.032798909,0.030764951,0.113034451,0.058246051,0.140515551,,1.400573554
208005603,55,12,140,2,1,2,31.74603175,80,220,134.6938776,31.61284,32.004,0.708911708,26.47236628,2.471539341,107012802,107010507,8,2,0.286830032,3.486385278,-7.213968254,9.78387755,-18.08,0.048911708,9.564,-0.217633722,-0.161088293,16.764,-0.027633722,-8.253968254,16.69387755,-10,-0.051088293,16.764,-1.277633722,-18.25396825,16.69387755,-10,-0.161088293,12.954,-0.027633722,-8.253968254,16.69387755,-10,-0.051088293,12.954,-1.277633722,-18.25396825,16.69387755,-10,,-0.133601784,-0.070037924,0.012231576,-0.042556824,0.039712676,,1.302971833
208000105,55,1,140,2,1,3,34.01360544,96,236,119.7278912,32.516064,25.146,0.617190543,25.87540403,2.055963123,107013002,107000406,8,2,0.300195337,3.331164331,-4.946394558,-5.18210884,-2.08,-0.042809457,2.706,-0.814595966,-0.252809457,9.906,-0.624595966,-5.986394558,1.72789116,6,-0.142809457,9.906,-1.874595966,-15.98639456,1.72789116,6,-0.252809457,6.096,-0.624595966,-5.986394558,1.72789116,6,-0.142809457,6.096,-1.874595966,-15.98639456,1.72789116,6,,-0.420582764,-0.357018904,-0.274749404,-0.329537804,-0.247268304,,1.008175025
208000405,55,1,140,2,1,3,43.53741497,95,235,127.8911565,28.193492,26.416,0.626462832,28.21733649,2.277476797,107000504,107013003,8,2,0.27506881,3.63545398,4.577414966,2.98115646,-3.08,-0.033537168,3.976,1.527336489,-0.243537168,11.176,1.717336489,3.537414966,9.89115646,5,-0.133537168,11.176,0.467336489,-6.462585034,9.89115646,5,-0.243537168,7.366,1.717336489,3.537414966,9.89115646,5,-0.133537168,7.366,0.467336489,-6.462585034,9.89115646,5,,-0.301864026,-0.238300166,-0.156030666,-0.210819066,-0.128549566,,1.124534846
208000705,55,1,119,2,1,3,40.36281179,93,212,126.0770975,32.838644,24.384,0.716620737,27.45479476,2.390203196,107013002,107015210,8,2,0.299815822,3.335381009,1.402811791,1.16709751,-5.08,0.056620737,1.944,0.764794764,-0.153379263,9.144,0.954794764,0.362811791,8.07709751,3,-0.043379263,9.144,-0.295205236,-9.637188209,8.07709751,3,-0.153379263,5.334,0.954794764,0.362811791,8.07709751,3,-0.043379263,5.334,-0.295205236,-9.637188209,8.07709751,3,,-0.32478001,-0.26121615,-0.17894665,-0.23373505,-0.15146555,,1.10142657
208000803,55,3,119,2,1,3,38.0952381,93,212,128.7981859,36.967668,30.48,0.746281155,28.06186651,2.861366425,107009502,107000506,8,2,0.260812858,3.834166796,-0.864761905,3.88818594,-5.08,0.086281155,8.04,1.37186651,-0.123718845,15.24,1.56186651,-1.904761905,10.79818594,3,-0.013718845,15.24,0.31186651,-11.90476191,10.79818594,3,-0.123718845,11.43,1.56186651,-1.904761905,10.79818594,3,-0.013718845,11.43,0.31186651,-11.90476191,10.79818594,3,,0.165772297,0.229336157,0.311605657,0.256817257,0.339086757,,1.589307143
208001002,55,3,119,2,1,3,36.28117914,93,212,122.9024943,44.709588,20.828,0.697255804,26.01414531,2.66075355,107001802,107013504,8,2,0.262052006,3.816036431,-2.678820862,-2.00750567,-5.08,0.037255804,-1.612,-0.675854693,-0.172744196,5.588,-0.485854693,-3.718820862,4.90249433,3,-0.062744196,5.588,-1.735854693,-13.71882086,4.90249433,3,-0.172744196,1.778,-0.485854693,-3.718820862,4.90249433,3,-0.062744196,1.778,-1.735854693,-13.71882086,4.90249433,3,,0.133989241,0.197553101,0.279822601,0.225034201,0.307303701,,1.57161968
208001104,55,3,119,2,1,3,35.8276644,93,212,120.1814059,34.83864,25.146,0.679006372,26.26511178,2.762856192,107013502,107002509,8,2,0.245762473,4.068969465,-3.132335601,-4.7285941,-5.08,0.019006372,2.706,-0.424888218,-0.190993628,9.906,-0.234888218,-4.172335601,2.1814059,3,-0.080993628,9.906,-1.484888218,-14.1723356,2.1814059,3,-0.190993628,6.096,-0.234888218,-4.172335601,2.1814059,3,-0.080993628,6.096,-1.484888218,-14.1723356,2.1814059,3,,0.245193255,0.308757115,0.391026615,0.336238215,0.418507715,,1.676567952
208001608,55,3,140,2,1,3,34.01360544,92,232,131.9727891,41.29024,28.702,0.692658992,27.08778833,2.527890699,107013002,107000108,8,2,0.274006702,3.649545776,-4.946394558,7.06278912,-6.08,0.032658992,6.262,0.397788332,-0.177341008,13.462,0.587788332,-5.986394558,13.97278912,2,-0.067341008,13.462,-0.662211668,-15.98639456,13.97278912,2,-0.177341008,9.652,0.587788332,-5.986394558,13.97278912,2,-0.067341008,9.652,-0.662211668,-15.98639456,13.97278912,2,,-0.021398004,0.042165856,0.124435356,0.069646956,0.151916456,,1.411345073
208001701,55,5,140,2,1,3,31.74603175,92,232,129.2517007,29.548328,35.814,0.662688683,27.78093819,2.005795302,107013502,107011907,8,2,0.330386995,3.026753516,-7.213968254,4.34170068,-6.08,0.002688683,13.374,1.090938188,-0.207311317,20.574,1.280938188,-8.253968254,11.25170068,2,-0.097311317,20.574,0.030938188,-18.25396825,11.25170068,2,-0.207311317,16.764,1.280938188,-8.253968254,11.25170068,2,-0.097311317,16.764,0.030938188,-18.25396825,11.25170068,2,,-0.685387371,-0.621823511,-0.539554011,-0.594342411,-0.512072911,,0.733436132
208002102,55,5,119,2,1,3,43.53741497,91,210,135.600907,49.67732,25.654,0.764683348,29.0994952,2.001232596,107001601,107014907,8,2,0.382106183,2.617073591,4.577414966,10.69090703,-7.08,0.104683348,3.214,2.409495196,-0.105316652,10.414,2.599495196,3.537414966,17.60090703,1,0.004683348,10.414,1.349495196,-6.462585034,17.60090703,1,-0.105316652,6.604,2.599495196,3.537414966,17.60090703,1,0.004683348,6.604,1.349495196,-6.462585034,17.60090703,1,,-0.917407064,-0.853843204,-0.771573704,-0.826362104,-0.744092604,,0.509668145
208002301,55,5,119,2,1,3,25.85034014,91,210,123.8095238,31.419292,27.686,0.688586589,27.7364987,2.205466164,107013002,107000809,8,2,0.31221816,3.202888643,-13.10965986,-1.10047619,-7.08,0.028586589,5.246,1.046498696,-0.181413412,12.446,1.236498696,-14.14965986,5.80952381,1,-0.071413412,12.446,-0.013501304,-24.14965986,5.80952381,1,-0.181413412,8.636,1.236498696,-14.14965986,5.80952381,1,-0.071413412,8.636,-0.013501304,-24.14965986,5.80952381,1,,-0.367415065,-0.303851205,-0.221581705,-0.276370105,-0.194100605,,1.042274887
208002705,55,5,119,2,1,3,36.28117914,90,209,124.2630386,37.74186,26.162,0.704620334,27.21320752,2.274960387,107013502,107012903,8,2,0.309728617,3.228632891,-2.678820862,-0.64696145,-8.08,0.044620334,3.722,0.523207523,-0.165379666,10.922,0.713207523,-3.718820862,6.26303855,0,-0.055379666,10.922,-0.536792477,-13.71882086,6.26303855,0,-0.165379666,7.112,0.713207523,-3.718820862,6.26303855,0,-0.055379666,7.112,-0.536792477,-13.71882086,6.26303855,0,,-0.471857264,-0.408293404,-0.326023904,-0.380812304,-0.298542804,,0.953840986
208003105,55,7,140,2,1,3,41.72335601,90,230,127.8911565,30.258004,37.084,0.605398365,27.43864158,2.850225407,107013501,107011505,8,2,0.21240368,4.708016365,2.763356009,2.98115646,-8.08,-0.054601636,14.644,0.748641581,-0.264601636,21.844,0.938641581,1.723356009,9.89115646,0,-0.154601636,21.844,-0.311358419,-8.276643991,9.89115646,0,-0.264601636,18.034,0.938641581,1.723356009,9.89115646,0,-0.154601636,18.034,-0.311358419,-8.276643991,9.89115646,0,,0.435396242,0.498960102,0.581229602,0.526441202,0.608710702,,1.86689292
208003201,55,7,119,2,1,3,46.2585034,89,208,123.8095238,43.935396,23.876,0.664458802,28.02447702,2.637369376,107000504,107011507,8,2,0.251939985,3.969199247,7.298503401,-1.10047619,-9.08,0.004458802,1.436,1.33447702,-0.205541198,8.636,1.52447702,6.258503401,5.80952381,-1,-0.095541198,8.636,0.27447702,-3.741496599,5.80952381,-1,-0.205541198,4.826,1.52447702,6.258503401,5.80952381,-1,-0.095541198,4.826,0.27447702,-3.741496599,5.80952381,-1,,0.202893415,0.266457275,0.348726775,0.293938375,0.376207875,,1.63301645
208003503,55,12,119,2,1,3,43.08390023,89,208,118.3673469,38.257988,24.384,0.635001432,26.98782305,2.464526541,107001802,107015207,8,2,0.257656561,3.881135407,4.123900227,-6.54265306,-9.08,-0.024998568,1.944,0.297823051,-0.234998568,9.144,0.487823051,3.083900227,0.36734694,-1,-0.124998568,9.144,-0.762176949,-6.916099773,0.36734694,-1,-0.234998568,5.334,0.487823051,3.083900227,0.36734694,-1,-0.124998568,5.334,-0.762176949,-6.916099773,0.36734694,-1,,-0.027860936,0.035702924,0.117972424,0.063184024,0.145453524,,1.403760019
208003601,55,7,119,2,1,3,38.54875283,89,208,121.0884354,33.806384,27.178,0.701081373,27.30849041,2.799083765,107001601,107001806,8,2,0.250468164,3.992523372,-0.411247166,-3.82156463,-9.08,0.041081373,4.738,0.618490413,-0.168918628,11.938,0.808490413,-1.451247166,3.08843537,-1,-0.058918628,11.938,-0.441509587,-11.45124717,3.08843537,-1,-0.168918628,8.128,0.808490413,-1.451247166,3.08843537,-1,-0.058918628,8.128,-0.441509587,-11.45124717,3.08843537,-1,,0.344942215,0.408506075,0.490775575,0.435987175,0.518256675,,1.768297526
208003708,55,7,140,2,1,3,36.73469388,88,228,115.6462585,28.903168,28.448,0.547762315,25.9115184,2.366244204,107013502,107009905,8,2,0.231490188,4.31983753,-2.225306122,-9.2637415,-10.08,-0.112237686,6.008,-0.778481598,-0.322237686,13.208,-0.588481598,-3.265306122,-2.3537415,-2,-0.212237686,13.208,-1.838481598,-13.26530612,-2.3537415,-2,-0.322237686,9.398,-0.588481598,-3.265306122,-2.3537415,-2,-0.212237686,9.398,-1.838481598,-13.26530612,-2.3537415,-2,,0.193578516,0.257142376,0.339411876,0.284623476,0.366892976,,1.625163136
208003902,55,9,119,2,1,3,34.01360544,87,206,119.2743764,29.0322,27.432,0.71955469,25.48848421,2.677951203,107002301,107015203,8,2,0.268695968,3.721678477,-4.946394558,-5.63562358,-11.08,0.05955469,4.992,-1.201515787,-0.15044531,12.192,-1.011515787,-5.986394558,1.27437642,-3,-0.04044531,12.192,-2.261515787,-15.98639456,1.27437642,-3,-0.15044531,8.382,-1.011515787,-5.986394558,1.27437642,-3,-0.04044531,8.382,-2.261515787,-15.98639456,1.27437642,-3,,0.065625747,0.129189607,0.211459107,0.156670707,0.238940207,,1.495661825
208004005,55,9,140,2,1,3,42.17687075,87,227,125.6235828,27.548332,28.702,0.622353507,27.69230293,2.368100517,107002301,107011206,8,2,0.262807048,3.805072986,3.216870748,0.71358277,-11.08,-0.037646493,6.262,1.002302925,-0.247646493,13.462,1.192302925,2.176870748,7.62358277,-3,-0.137646493,13.462,-0.057697075,-7.823129252,7.62358277,-3,-0.247646493,9.652,1.192302925,2.176870748,7.62358277,-3,-0.137646493,9.652,-0.057697075,-7.823129252,7.62358277,-3,,-0.118586085,-0.055022225,0.027247275,-0.027541125,0.054728375,,1.309743333
208004107,55,9,140,2,1,3,39.00226757,87,227,118.3673469,35.999928,22.86,0.589961681,27.21647948,2.352122153,107000504,107009504,8,2,0.250821021,3.986906657,0.042267574,-6.54265306,-11.08,-0.070038319,0.42,0.526479482,-0.280038319,7.62,0.716479482,-0.997732426,0.36734694,-3,-0.170038319,7.62,-0.533520518,-10.99773243,0.36734694,-3,-0.280038319,3.81,0.716479482,-0.997732426,0.36734694,-3,-0.170038319,3.81,-0.533520518,-10.99773243,0.36734694,-3,,0.029001906,0.092565766,0.174835266,0.120046866,0.202316366,,1.453608815
208005204,55,9,140,2,1,3,38.54875283,83,223,129.2517007,41.032176,26.416,0.658672136,27.36608774,2.375834525,107000504,107012210,8,2,0.27723822,3.607006273,-0.411247166,4.34170068,-15.08,-0.001327864,3.976,0.676087736,-0.211327864,11.176,0.866087736,-1.451247166,11.25170068,-7,-0.101327864,11.176,-0.383912264,-11.45124717,11.25170068,-7,-0.211327864,7.366,0.866087736,-1.451247166,11.25170068,-7,-0.101327864,7.366,-0.383912264,-11.45124717,11.25170068,-7,,-0.126270522,-0.062706662,0.019562838,-0.035225562,0.047043938,,1.304744493
208005302,55,12,168,2,1,3,28.11791383,81,249,124.2630386,42.838624,43.18,0.561911148,24.98598206,2.154935694,107002301,107001008,8,2,0.260755413,3.835011467,-10.84208617,-0.64696145,-17.08,-0.098088853,20.74,-1.704017942,-0.308088852,27.94,-1.514017942,-11.88208617,6.26303855,-9,-0.198088853,27.94,-2.764017942,-21.88208617,6.26303855,-9,-0.308088852,24.13,-1.514017942,-11.88208617,6.26303855,-9,-0.198088853,24.13,-2.764017942,-21.88208617,6.26303855,-9,,-0.253805132,-0.190241272,-0.107971772,-0.162760172,-0.080490672,,1.181303875
208005405,55,12,119,2,1,3,33.5600907,81,200,117.9138322,34.903156,30.988,0.694350084,25.00832249,2.70178955,107002301,107000808,8,2,0.256996362,3.891105672,-5.399909297,-6.9961678,-17.08,0.034350084,8.548,-1.681677512,-0.175649916,15.748,-1.491677512,-6.439909297,-0.0861678,-9,-0.065649916,15.748,-2.741677512,-16.4399093,-0.0861678,-9,-0.175649916,11.938,-1.491677512,-6.439909297,-0.0861678,-9,-0.065649916,11.938,-2.741677512,-16.4399093,-0.0861678,-9,,0.091851959,0.155415819,0.237685319,0.182896919,0.265166419,,1.526734279
208005601,55,12,119,2,1,3,31.29251701,80,199,125.6235828,29.612844,28.702,0.771399415,27.09026662,2.64822746,107012802,107010507,8,2,0.291288957,3.4330172,-7.667482993,0.71358277,-18.08,0.111399415,6.262,0.400266624,-0.098600585,13.462,0.590266624,-8.707482993,7.62358277,-10,0.011399415,13.462,-0.659733376,-18.70748299,7.62358277,-10,-0.098600585,9.652,0.590266624,-8.707482993,7.62358277,-10,0.011399415,9.652,-0.659733376,-18.70748299,7.62358277,-10,,-0.009607879,0.053955981,0.136225481,0.081437081,0.163706581,,1.411689253
208000209,55,2,168,2,2,2,38.54875283,96,264,121.9954649,40.387016,12.7,0.495940968,25.01281518,2.291078696,107009502,107009711,8,2,0.216466143,4.619660089,-0.411247166,-2.91453515,-2.08,-0.164059032,-9.74,-1.677184825,-0.374059032,-2.54,-1.487184825,-1.451247166,3.99546485,6,-0.264059032,-2.54,-2.737184825,-11.45124717,3.99546485,6,-0.374059032,-6.35,-1.487184825,-1.451247166,3.99546485,6,-0.264059032,-6.35,-2.737184825,-11.45124717,3.99546485,6,,0.263305613,0.263271413,0.263202413,0.263297653,0.263228653,,0.259066604
208000407,55,2,140,2,2,2,46.2585034,95,235,117.9138322,38.38702,12.192,0.498256581,27.02941534,2.404517751,107000504,107013003,8,2,0.207216845,4.825862498,7.298503401,-6.9961678,-3.08,-0.161743419,-10.248,0.339415342,-0.371743419,-3.048,0.529415342,6.258503401,-0.0861678,5,-0.261743419,-3.048,-0.720584658,-3.741496599,-0.0861678,5,-0.371743419,-6.858,0.529415342,6.258503401,-0.0861678,5,-0.261743419,-6.858,-0.720584658,-3.741496599,-0.0861678,5,,0.311759551,0.311725351,0.311656351,0.311751591,0.311682591,,0.318317801
208000709,55,2,168,2,2,2,39.90929705,93,261,123.8095238,53.161184,13.97,0.444175324,25.00527894,2.140346962,107013002,107015210,8,2,0.207524916,4.81869849,0.949297052,-1.10047619,-5.08,-0.215824676,-8.47,-1.684721061,-0.425824676,-1.27,-1.494721061,-0.090702948,5.80952381,3,-0.315824676,-1.27,-2.744721061,-10.09070295,5.80952381,3,-0.425824676,-5.08,-1.494721061,-0.090702948,5.80952381,3,-0.315824676,-5.08,-2.744721061,-10.09070295,5.80952381,3,,0.262471641,0.262437441,0.262368441,0.262463681,0.262394681,,0.255837137
208000809,55,4,140,2,2,2,44.89795918,93,233,120.1814059,37.161216,19.05,0.514545312,27.06857119,2.254144678,107009502,107000506,8,2,0.228266321,4.380847759,5.937959184,-4.7285941,-5.08,-0.145454688,-3.39,0.378571187,-0.355454688,3.81,0.568571187,4.897959184,2.1814059,3,-0.245454688,3.81,-0.681428813,-5.102040816,2.1814059,3,-0.355454688,0,0.568571187,4.897959184,2.1814059,3,-0.245454688,0,-0.681428813,-5.102040816,2.1814059,3,,0.016667138,0.016632938,0.016563938,0.016659178,0.016590178,,0.023214826
208001006,55,4,168,2,2,2,39.45578231,93,261,109.2970522,43.354752,13.97,0.500668972,26.53541682,2.489171196,107001802,107013504,8,2,0.201138826,4.971690554,0.495782313,-15.61294785,-5.08,-0.159331029,-8.47,-0.154583185,-0.369331029,-1.27,0.035416815,-0.544217687,-8.70294785,3,-0.259331029,-1.27,-1.214583185,-10.54421769,-8.70294785,3,-0.369331029,-5.08,0.035416815,-0.544217687,-8.70294785,3,-0.259331029,-5.08,-1.214583185,-10.54421769,-8.70294785,3,,0.240396375,0.240362175,0.240293175,0.240388415,0.240319415,,0.260951837
